Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,Preferred Foot,Height
70,51,€10K,70,69,168lbs,€1.1M,27,69,68,78,51,Right,6'0
69,28,€4K,69,61,172lbs,€650K,31,63,45,63,38,Left,6'1
57,37,€3K,71,59,165lbs,€220K,19,36,70,55,39,Left,5'9
78,77,€40K,78,75,161lbs,€8M,30,74,73,78,69,Right,6'1
61,24,€4K,67,49,152lbs,€275K,22,62,56,70,46,Right,6'1
63,57,€1K,72,53,168lbs,€525K,21,72,72,68,51,Right,6'0
60,20,€1K,73,50,154lbs,€325K,20,51,41,63,29,Right,5'11
57,58,€2K,67,55,146lbs,€180K,19,56,63,60,50,Right,5'10
67,69,€6K,67,67,154lbs,€700K,29,65,67,64,65,Right,5'11
64,68,€2K,64,46,172lbs,€425K,28,62,61,68,58,Right,6'1
69,70,€15K,69,70,185lbs,€1M,28,69,64,66,54,Right,6'4
71,69,€6K,71,68,194lbs,€1.2M,29,68,64,61,69,Right,6'1
52,60,€2K,63,49,196lbs,€90K,21,42,40,53,49,Right,6'3
59,27,€3K,65,53,183lbs,€190K,21,34,26,63,32,Right,6'0
66,63,€5K,76,52,148lbs,€900K,19,67,71,69,61,Left,5'9
57,33,€500,74,52,163lbs,€200K,16,42,40,49,26,Right,6'0
56,49,€500,57,49,187lbs,€120K,26,50,55,34,49,Right,5'10
65,60,€4K,73,57,152lbs,€800K,22,67,72,73,48,Right,5'7
71,22,€60K,81,59,185lbs,€2.3M,22,58,33,61,44,Left,6'4
66,33,€5K,73,57,165lbs,€750K,20,50,30,66,30,Left,6'0
75,41,€60K,85,73,165lbs,€6M,21,69,63,75,53,Left,5'11
64,66,€2K,74,55,161lbs,€725K,21,64,64,79,56,Right,6'0
76,29,€40K,83,73,187lbs,€6.5M,23,55,53,68,34,Right,6'1
62,15,€3K,64,50,181lbs,€275K,26,13,16,20,46,Right,5'10
71,72,€20K,71,70,185lbs,€875K,34,70,59,45,70,Right,6'0
60,41,€2K,65,56,154lbs,€210K,24,60,62,65,49,Left,5'11
65,65,€3K,72,57,172lbs,€750K,22,61,62,73,51,Left,6'0
58,56,€2K,64,49,161lbs,€180K,22,57,57,85,50,Left,5'11
58,28,€1K,74,49,165lbs,€230K,18,55,56,69,49,Right,5'11
77,42,€30K,77,75,163lbs,€3.9M,32,71,72,78,60,Right,5'10
60,40,€2K,69,55,161lbs,€275K,20,58,56,60,63,Right,6'0
59,56,€1K,69,58,154lbs,€250K,20,61,59,55,59,Right,5'10
67,17,€3K,68,59,190lbs,€700K,29,21,13,18,50,Right,6'4
71,28,€8K,76,64,176lbs,€1.8M,25,54,39,73,31,Right,6'1
66,55,€4K,66,64,168lbs,€475K,29,66,67,90,68,Right,5'11
79,13,€20K,79,76,163lbs,€7.5M,32,12,19,34,51,Right,6'0
80,16,€60K,80,76,176lbs,€10M,30,55,53,69,18,Right,6'3
60,60,€2K,60,60,154lbs,€100K,32,61,57,68,57,Right,5'9
69,46,€9K,75,61,148lbs,€1.2M,23,61,70,83,40,Right,5'7
71,22,€2K,72,65,161lbs,€1.5M,27,51,37,64,41,Right,6'0
63,12,€1K,63,60,185lbs,€275K,27,18,14,30,28,Right,6'3
72,64,€6K,79,72,168lbs,€3M,21,73,74,75,70,Left,6'0
60,66,€9K,69,44,168lbs,€300K,20,68,70,49,50,Right,6'0
66,54,€3K,66,67,141lbs,€90K,35,61,60,68,63,Right,5'10
70,14,€20K,74,65,174lbs,€1.4M,25,27,12,44,36,Right,6'1
77,48,€20K,77,65,170lbs,€5.5M,27,76,65,80,51,Right,5'11
59,13,€1K,64,46,176lbs,€170K,25,18,12,20,48,Right,6'2
59,54,€2K,77,47,141lbs,€300K,17,60,66,39,46,Left,5'9
76,52,€20K,76,71,183lbs,€4M,29,70,53,81,60,Right,5'11
70,67,€9K,71,62,152lbs,€1.6M,25,75,80,41,48,Left,5'10
69,70,€40K,79,66,172lbs,€1.7M,20,69,68,68,60,Left,6'0
67,27,€20K,67,66,137lbs,€550K,28,66,65,70,58,Right,5'6
69,70,€8K,73,68,185lbs,€1.3M,24,72,69,77,66,Right,6'0
58,38,€2K,59,68,179lbs,€130K,26,58,55,61,32,Right,5'9
72,68,€5K,72,80,165lbs,€250K,36,65,61,62,67,Right,5'10
72,68,€15K,72,69,163lbs,€2M,30,74,68,66,74,Left,5'9
68,17,€4K,68,68,194lbs,€700K,30,19,18,30,50,Right,6'3
72,48,€0,72,69,172lbs,€0,30,66,62,83,73,Right,5'10
64,21,€10K,79,59,163lbs,€750K,18,53,52,69,49,Right,5'11
74,49,€20K,74,75,150lbs,€3M,30,72,72,91,71,Right,5'6
71,56,€10K,71,74,159lbs,€1.3M,31,73,70,47,79,Right,5'9
58,28,€2K,67,60,165lbs,€140K,18,48,52,60,38,Left,6'0
67,67,€8K,70,66,179lbs,€925K,25,66,64,75,59,Right,5'10
68,63,€6K,68,69,174lbs,€800K,29,66,68,90,64,Left,5'11
76,61,€50K,77,72,154lbs,€6M,26,79,77,77,78,Right,5'11
77,40,€70K,81,71,176lbs,€7.5M,25,69,63,75,47,Left,6'1
64,59,€3K,72,48,152lbs,€625K,22,70,72,52,49,Left,5'8
56,21,€1K,66,57,170lbs,€150K,21,22,13,28,20,Right,6'2
71,53,€3K,71,66,172lbs,€725K,33,74,58,75,59,Right,5'10
69,20,€5K,74,66,190lbs,€1.2M,24,48,33,54,44,Right,6'3
67,64,€15K,67,64,172lbs,€675K,29,66,68,52,62,Right,5'11
69,74,€20K,69,72,161lbs,€1M,28,64,69,67,65,Right,5'9
68,30,€3K,73,59,170lbs,€1M,23,49,33,60,25,Right,6'1
57,39,€500,69,64,154lbs,€160K,18,52,54,80,52,Right,5'9
54,19,€1K,67,52,183lbs,€130K,20,25,33,52,29,Left,6'4
65,58,€2K,70,59,154lbs,€700K,20,65,69,75,62,Right,5'8
62,39,€2K,71,60,141lbs,€375K,21,61,54,69,48,Right,5'9
68,58,€8K,68,66,165lbs,€60K,38,74,70,30,68,Right,5'8
70,11,€10K,70,59,181lbs,€230K,38,15,13,28,32,Right,6'3
65,52,€5K,70,60,143lbs,€700K,23,64,68,50,64,Right,5'8
67,60,€8K,74,62,181lbs,€1M,21,67,68,68,59,Right,5'11
62,62,€4K,72,58,165lbs,€475K,21,65,63,61,50,Right,5'11
73,47,€40K,74,76,148lbs,€3.3M,26,77,62,79,76,Right,5'7
78,77,€15K,84,75,165lbs,€12M,22,84,86,77,83,Left,6'0
67,31,€4K,72,64,187lbs,€800K,25,60,33,65,50,Right,6'2
57,62,€1K,58,49,183lbs,€140K,26,49,58,58,51,Right,6'1
72,27,€7K,72,67,168lbs,€1.6M,29,68,61,90,54,Right,6'0
63,42,€2K,70,56,183lbs,€400K,22,46,50,62,56,Right,6'2
69,12,€5K,69,69,174lbs,€825K,27,21,17,26,37,Right,6'3
71,50,€8K,79,66,163lbs,€2.4M,22,78,76,69,70,Right,6'0
71,51,€5K,75,71,163lbs,€1.8M,23,75,68,64,65,Right,6'0
50,9,€500,67,48,165lbs,€60K,18,13,8,26,37,Right,6'1
68,68,€3K,76,64,172lbs,€1.3M,21,69,70,64,45,Right,5'11
64,62,€2K,67,52,172lbs,€550K,25,63,61,58,57,Right,6'2
71,65,€10K,71,63,179lbs,€1.4M,26,67,68,74,55,Right,6'4
64,62,€3K,81,53,143lbs,€850K,17,68,81,83,55,Right,5'7
57,38,€4K,73,58,143lbs,€230K,18,54,56,60,55,Right,5'8
54,9,€500,65,56,174lbs,€90K,18,15,14,19,31,Right,6'0
70,43,€7K,70,72,154lbs,€1M,32,68,63,80,71,Right,5'10
52,7,€500,70,34,161lbs,€80K,17,17,8,28,28,Right,6'0
67,24,€9K,72,65,185lbs,€825K,24,60,55,60,35,Right,6'3
76,11,€60K,76,73,203lbs,€3.8M,33,31,12,30,41,Right,6'6
68,56,€2K,68,70,159lbs,€675K,32,71,66,45,73,Right,6'0
69,64,€7K,69,66,163lbs,€900K,30,69,70,73,64,Left,6'0
59,59,€3K,73,55,165lbs,€350K,20,56,63,58,57,Left,6'1
72,65,€1K,79,66,163lbs,€2.9M,23,75,72,74,71,Right,5'10
58,64,€2K,65,49,161lbs,€170K,19,60,53,51,49,Right,6'2
78,73,€30K,78,79,198lbs,€7.5M,30,77,66,91,74,Right,6'4
59,43,€1K,66,49,152lbs,€220K,20,61,61,81,60,Right,5'9
65,22,€3K,69,58,183lbs,€575K,22,63,60,73,33,Left,6'0
63,18,€1K,69,51,192lbs,€400K,22,19,15,24,41,Right,6'5
61,61,€1K,68,43,157lbs,€325K,22,61,67,58,59,Right,5'10
72,20,€20K,72,67,159lbs,€1.5M,30,49,42,82,36,Right,5'11
68,73,€0,68,70,154lbs,€0,29,74,79,70,74,Right,5'11
54,46,€500,59,63,165lbs,€80K,24,66,49,57,39,Right,5'11
68,28,€9K,68,68,187lbs,€650K,29,43,40,57,29,Right,6'3
69,64,€6K,69,65,152lbs,€350K,35,72,69,65,69,Right,5'10
71,52,€30K,82,64,179lbs,€2.5M,22,60,47,60,26,Right,6'2
72,29,€20K,72,62,179lbs,€1.5M,30,66,39,78,48,Right,6'0
81,40,€120K,81,80,159lbs,€7M,33,75,74,84,59,Right,5'9
65,63,€10K,74,60,157lbs,€825K,21,73,72,67,55,Right,5'10
52,19,€2K,62,47,152lbs,€60K,17,25,24,58,26,Right,6'0
52,15,€1K,60,44,174lbs,€60K,22,14,16,35,45,Right,6'3
54,59,€3K,67,54,159lbs,€130K,19,47,49,50,48,Left,6'1
58,47,€500,58,50,170lbs,€120K,30,58,48,68,55,Right,5'10
75,68,€30K,82,69,168lbs,€6M,22,75,75,69,74,Right,5'9
79,80,€60K,79,74,187lbs,€10.5M,27,78,72,66,65,Right,6'3
77,14,€40K,77,70,198lbs,€4.5M,34,28,25,42,50,Right,6'3
52,22,€500,64,47,152lbs,€70K,19,30,37,64,26,Right,6'0
65,18,€4K,71,64,187lbs,€625K,22,52,44,63,47,Right,6'3
75,57,€50K,75,71,161lbs,€3.4M,27,70,71,87,70,Right,5'9
53,18,€1K,70,49,161lbs,€110K,19,29,30,62,33,Right,6'2
74,50,€30K,74,74,170lbs,€1.9M,32,72,71,69,57,Right,6'0
62,50,€1K,65,60,176lbs,€350K,24,62,63,74,57,Right,6'0
58,5,€1K,66,55,172lbs,€150K,19,22,18,22,55,Right,6'0
66,22,€1K,66,62,183lbs,€350K,35,21,23,20,36,Right,6'2
74,63,€20K,74,73,161lbs,€3.2M,28,73,71,91,66,Right,5'8
68,62,€8K,76,60,132lbs,€1.3M,21,68,68,62,67,Left,5'5
71,66,€4K,83,70,159lbs,€2.6M,19,73,69,74,72,Right,5'11
65,57,€5K,76,59,161lbs,€900K,20,68,69,60,62,Right,6'0
72,72,€9K,88,64,174lbs,€4.2M,18,71,69,72,54,Right,5'9
77,19,€60K,77,76,205lbs,€4M,32,62,58,73,49,Right,6'1
85,82,€190K,89,79,163lbs,€43M,24,91,90,71,84,Right,5'9
67,20,€30K,68,60,172lbs,€700K,28,23,18,35,39,Right,6'4
65,11,€2K,65,64,181lbs,€425K,31,33,12,30,63,Right,6'0
74,69,€10K,75,70,143lbs,€3.9M,25,82,80,75,72,Right,5'6
70,13,€10K,70,64,165lbs,€875K,34,15,13,32,24,Left,6'0
59,47,€1K,68,53,157lbs,€240K,20,57,56,63,58,Right,5'9
60,62,€1K,67,57,159lbs,€240K,19,61,64,66,46,Right,5'10
60,36,€1K,77,55,174lbs,€350K,19,58,56,64,40,Right,5'10
64,39,€2K,70,62,161lbs,€500K,24,63,55,75,48,Right,5'9
65,8,€2K,70,68,165lbs,€575K,25,13,7,20,48,Right,6'0
62,65,€4K,62,60,183lbs,€230K,32,60,51,67,50,Right,6'1
52,32,€500,60,49,165lbs,€50K,17,45,38,48,35,Right,5'9
60,34,€4K,72,58,174lbs,€300K,20,58,50,59,49,Right,6'3
62,57,€3K,65,62,150lbs,€300K,23,64,67,44,60,Right,5'11
75,67,€9K,75,79,165lbs,€4.3M,25,78,79,79,70,Right,5'9
68,44,€6K,74,61,154lbs,€1M,23,55,49,72,39,Right,6'0
52,63,€1K,67,51,146lbs,€100K,18,47,43,59,45,Right,5'7
65,29,€3K,65,66,172lbs,€150K,34,64,59,77,50,Left,5'8
70,18,€6K,70,65,172lbs,€775K,35,21,11,35,29,Right,6'0
64,31,€2K,65,61,139lbs,€400K,25,66,60,72,47,Right,5'7
67,67,€4K,67,62,165lbs,€775K,26,64,59,85,43,Right,6'0
69,64,€15K,75,66,163lbs,€1.4M,22,70,73,70,60,Right,5'9
63,55,€3K,68,56,190lbs,€450K,24,67,64,75,61,Right,6'1
59,31,€1K,72,54,168lbs,€275K,20,53,40,63,30,Left,6'2
66,49,€0,66,68,154lbs,€0,29,64,46,76,63,Right,5'9
51,6,€1K,66,40,154lbs,€70K,17,20,17,17,23,Right,5'9
67,54,€10K,79,74,150lbs,€1.3M,21,78,77,54,44,Left,5'10
61,40,€2K,62,46,170lbs,€250K,25,60,62,72,57,Right,6'0
66,22,€2K,80,62,157lbs,€1.1M,18,56,51,70,52,Right,6'0
65,32,€2K,69,59,194lbs,€575K,22,53,43,61,43,Left,6'3
69,22,€8K,71,56,194lbs,€1M,26,49,32,63,23,Left,6'3
65,35,€8K,70,58,143lbs,€600K,24,61,61,86,36,Right,5'11
76,75,€20K,76,78,168lbs,€5M,28,81,76,73,74,Left,6'0
66,61,€2K,66,70,170lbs,€210K,35,72,70,52,73,Right,5'11
72,69,€20K,75,71,170lbs,€2.7M,25,71,74,73,72,Right,6'2
68,29,€10K,76,62,174lbs,€1.1M,22,50,43,59,30,Left,6'1
70,40,€30K,70,70,154lbs,€1M,28,56,68,80,62,Left,5'11
47,34,€500,63,50,159lbs,€60K,18,28,48,52,40,Right,5'10
65,12,€2K,71,55,165lbs,€625K,24,11,13,30,50,Right,5'11
73,51,€20K,73,75,181lbs,€1.7M,32,74,59,89,67,Right,5'11
48,6,€500,63,39,172lbs,€60K,17,13,5,25,30,Right,5'10
65,47,€2K,65,58,170lbs,€450K,26,64,49,81,57,Right,6'0
58,31,€3K,58,57,163lbs,€110K,27,41,43,64,35,Right,6'0
70,16,€10K,70,69,168lbs,€975K,29,68,65,66,63,Right,6'0
70,71,€20K,71,62,165lbs,€1.6M,26,74,77,65,67,Left,5'10
66,59,€3K,66,65,187lbs,€0,37,60,62,48,53,Right,6'3
68,55,€3K,72,63,137lbs,€1.1M,22,76,73,72,69,Right,5'11
67,58,€6K,67,66,154lbs,€450K,33,64,65,59,59,Right,5'7
72,62,€30K,72,67,176lbs,€1.7M,31,69,71,79,72,Left,6'0
51,20,€500,64,42,168lbs,€60K,17,29,31,63,34,Right,5'11
70,61,€10K,70,67,181lbs,€1.3M,27,71,76,68,66,Right,5'10
56,56,€2K,70,47,150lbs,€210K,19,56,62,60,52,Right,5'7
65,9,€4K,65,55,176lbs,€425K,30,22,8,33,26,Right,6'0
70,15,€3K,74,63,183lbs,€1.4M,25,23,10,43,34,Right,6'2
62,22,€1K,62,50,187lbs,€90K,34,43,19,32,31,Right,6'2
63,64,€3K,65,60,168lbs,€400K,25,66,70,73,63,Right,5'9
59,60,€2K,68,49,174lbs,€250K,22,52,51,84,42,Right,5'11
74,68,€20K,74,67,170lbs,€3.5M,25,75,83,65,74,Left,5'9
66,45,€500,66,74,176lbs,€550K,24,55,45,87,73,Left,6'1
68,32,€8K,68,63,154lbs,€475K,32,63,57,68,39,Right,5'10
66,62,€8K,75,66,185lbs,€975K,22,67,69,74,66,Right,6'7
58,61,€3K,75,60,139lbs,€275K,18,54,66,51,58,Right,5'8
61,50,€2K,78,52,172lbs,€425K,18,65,67,57,48,Left,5'10
78,33,€40K,79,67,170lbs,€8M,26,73,64,68,63,Right,5'11
64,36,€2K,66,45,185lbs,€450K,24,55,54,72,53,Right,6'2
63,63,€500,63,69,183lbs,€325K,30,54,52,64,47,Left,6'2
68,52,€7K,68,66,168lbs,€700K,27,66,65,75,58,Right,5'10
65,38,€4K,68,57,154lbs,€550K,26,57,58,64,47,Right,5'8
66,52,€5K,66,66,174lbs,€575K,29,67,56,82,68,Right,5'9
68,51,€10K,77,65,161lbs,€1.2M,21,68,68,68,68,Right,5'10
63,64,€2K,69,48,170lbs,€475K,22,57,62,55,49,Right,6'0
62,28,€1K,74,49,154lbs,€450K,20,57,59,71,45,Right,5'11
57,48,€1K,64,61,159lbs,€160K,22,62,57,50,54,Left,6'0
69,71,€6K,78,60,165lbs,€1.6M,21,73,74,56,61,Right,5'11
58,12,€1K,58,63,174lbs,€60K,36,19,15,34,36,Right,6'0
68,64,€10K,70,63,207lbs,€1.1M,25,70,59,78,48,Right,6'7
72,58,€2K,72,72,165lbs,€725K,35,75,70,55,75,Left,5'10
68,58,€5K,73,62,154lbs,€1.1M,22,66,68,79,62,Right,5'9
56,28,€3K,71,60,161lbs,€180K,18,41,63,59,41,Right,5'11
67,66,€4K,67,62,183lbs,€675K,30,70,65,77,70,Left,6'0
70,62,€6K,71,75,168lbs,€1.5M,25,65,64,92,65,Right,6'0
70,12,€3K,70,64,176lbs,€875K,34,20,11,36,45,Right,6'2
74,38,€20K,83,70,183lbs,€4.6M,20,74,72,79,68,Right,6'1
68,55,€5K,68,63,165lbs,€500K,32,61,62,78,70,Right,6'0
73,55,€15K,73,68,163lbs,€2.2M,32,75,69,75,73,Right,5'11
62,50,€1K,76,51,161lbs,€575K,19,58,64,75,58,Left,5'9
71,48,€8K,71,67,161lbs,€1M,31,71,68,71,65,Left,6'0
63,60,€1K,63,57,165lbs,€325K,28,65,65,79,63,Right,6'0
70,63,€15K,74,67,183lbs,€1.7M,23,70,75,65,59,Right,5'10
62,48,€4K,62,69,157lbs,€210K,29,62,58,73,55,Left,5'11
66,63,€6K,68,67,176lbs,€800K,24,60,54,64,54,Right,6'2
69,71,€4K,75,67,161lbs,€1.4M,23,69,67,80,60,Right,5'11
70,48,€10K,71,63,190lbs,€1.3M,26,64,67,88,56,Right,6'2
74,30,€50K,75,67,183lbs,€3.1M,27,63,33,71,51,Right,6'4
64,36,€2K,68,62,183lbs,€475K,24,64,59,81,62,Right,6'1
63,56,€5K,75,64,159lbs,€600K,20,66,67,62,45,Left,5'10
71,14,€10K,71,67,176lbs,€1.2M,32,20,15,33,45,Right,6'2
65,38,€3K,68,53,163lbs,€550K,24,56,53,74,59,Right,6'0
71,32,€500,71,78,163lbs,€1.5M,24,62,48,83,47,Right,5'9
66,50,€4K,66,64,185lbs,€575K,29,65,63,84,61,Right,6'1
62,53,€2K,62,61,161lbs,€25K,36,67,62,39,55,Left,5'10
60,63,€2K,70,52,154lbs,€275K,19,60,62,54,48,Right,5'10
74,41,€10K,75,67,172lbs,€3.1M,27,59,48,65,29,Right,6'1
64,31,€3K,68,56,159lbs,€475K,24,57,41,77,43,Left,5'11
64,64,€9K,67,61,137lbs,€575K,24,71,75,61,64,Left,5'8
64,41,€3K,65,59,165lbs,€400K,25,54,58,64,42,Right,6'0
69,67,€6K,70,63,170lbs,€1.3M,24,70,71,62,64,Right,6'1
65,61,€3K,65,64,174lbs,€450K,31,60,56,66,56,Right,6'0
71,14,€10K,71,72,165lbs,€275K,43,23,12,41,40,Right,5'8
65,54,€3K,65,64,157lbs,€375K,29,67,70,69,59,Right,5'10
75,59,€4K,75,73,176lbs,€2.7M,31,70,65,73,70,Right,6'1
67,64,€4K,70,67,179lbs,€950K,24,61,56,63,59,Right,6'0
74,26,€40K,79,66,192lbs,€3.8M,22,69,68,88,58,Left,6'3
65,67,€2K,75,64,137lbs,€675K,17,69,70,48,56,Right,5'8
63,66,€1K,77,52,176lbs,€650K,18,61,63,53,45,Right,6'3
68,34,€7K,70,57,174lbs,€875K,25,53,33,60,36,Right,6'4
60,61,€4K,68,55,148lbs,€230K,18,57,58,41,52,Right,5'10
65,62,€4K,71,58,170lbs,€750K,21,63,68,67,54,Left,6'3
80,73,€30K,80,73,190lbs,€14M,29,83,79,70,76,Right,6'1
70,39,€15K,73,69,159lbs,€1.4M,24,64,67,82,54,Right,6'0
67,56,€3K,75,53,154lbs,€1.1M,21,70,71,73,64,Right,5'7
66,68,€2K,80,64,185lbs,€1.2M,18,66,66,82,64,Right,6'5
69,25,€6K,74,60,187lbs,€1.2M,22,65,61,68,31,Left,6'2
63,44,€3K,63,71,154lbs,€275K,31,61,64,91,64,Right,5'9
78,74,€2K,82,70,154lbs,€11M,23,79,80,71,76,Right,6'0
63,58,€5K,63,60,159lbs,€300K,30,63,60,77,66,Right,5'10
63,25,€4K,63,62,163lbs,€230K,30,66,63,75,42,Right,6'1
69,44,€10K,69,70,172lbs,€775K,28,71,68,83,76,Right,5'9
62,14,€2K,63,60,185lbs,€275K,25,12,14,22,41,Right,6'1
80,69,€30K,80,82,163lbs,€14M,27,81,80,90,80,Right,5'11
69,34,€3K,69,63,170lbs,€300K,34,66,64,64,53,Right,6'0
54,25,€500,66,47,154lbs,€100K,18,41,28,62,34,Right,6'0
71,69,€10K,71,70,161lbs,€1.8M,26,79,76,66,60,Right,5'9
68,15,€7K,71,62,174lbs,€850K,27,22,14,25,36,Right,6'3
65,58,€3K,78,60,170lbs,€925K,19,67,66,58,52,Right,6'0
50,32,€500,65,41,159lbs,€60K,17,46,49,33,49,Right,5'9
74,13,€30K,74,65,201lbs,€2.5M,32,19,16,24,35,Right,6'4
60,64,€4K,74,59,165lbs,€350K,17,56,56,52,46,Right,6'3
70,36,€0,71,66,168lbs,€0,27,46,58,66,56,Right,6'1
63,52,€2K,63,62,170lbs,€230K,30,60,53,72,47,Left,6'0
67,48,€5K,71,69,154lbs,€800K,24,66,64,67,61,Right,5'9
72,58,€15K,72,71,161lbs,€1.7M,32,75,75,64,76,Right,5'9
70,64,€7K,70,63,181lbs,€1.4M,26,70,72,66,67,Left,5'9
63,59,€2K,63,64,172lbs,€350K,26,63,62,73,60,Left,6'1
64,25,€2K,65,60,163lbs,€450K,24,50,48,65,43,Right,6'2
70,49,€6K,70,59,174lbs,€875K,31,62,54,74,58,Left,6'2
77,63,€20K,86,77,148lbs,€10.5M,20,78,67,68,78,Right,5'10
67,49,€7K,72,61,159lbs,€950K,23,68,67,58,68,Right,5'8
77,58,€70K,77,80,159lbs,€5.5M,31,77,76,86,75,Right,5'8
80,52,€30K,80,81,170lbs,€8.5M,32,78,76,81,80,Right,5'9
68,21,€10K,68,63,152lbs,€475K,32,67,66,65,58,Right,5'9
71,49,€15K,72,71,172lbs,€1.6M,26,70,59,60,64,Right,6'2
72,53,€8K,72,69,159lbs,€1.2M,32,73,68,75,59,Right,5'9
61,48,€4K,67,43,165lbs,€275K,23,55,53,83,59,Right,5'11
72,63,€30K,72,73,165lbs,€2M,29,76,73,64,74,Right,5'11
62,42,€4K,68,57,163lbs,€375K,23,62,61,61,63,Left,5'10
66,22,€1K,73,53,165lbs,€750K,23,59,56,78,48,Right,6'1
76,27,€30K,77,70,181lbs,€4.7M,28,53,44,64,45,Left,6'4
82,14,€50K,82,77,190lbs,€17.5M,28,12,13,28,44,Right,6'2
69,36,€8K,74,60,174lbs,€1.2M,22,46,40,71,40,Right,6'4
75,30,€20K,83,71,168lbs,€5M,22,72,62,89,54,Right,6'0
66,55,€3K,73,60,139lbs,€875K,20,68,68,79,55,Left,5'7
79,12,€20K,83,75,187lbs,€11M,25,34,15,44,57,Right,6'2
53,8,€1K,66,40,168lbs,€90K,18,16,8,24,37,Right,6'1
54,40,€1K,64,44,157lbs,€100K,17,51,50,62,54,Right,5'9
55,37,€3K,62,62,176lbs,€110K,24,60,54,62,59,Right,5'9
70,70,€15K,70,63,179lbs,€1.4M,27,70,61,66,59,Left,6'2
71,61,€5K,72,68,152lbs,€1.9M,25,72,69,92,67,Left,5'7
75,64,€40K,75,70,201lbs,€3.4M,31,77,77,75,74,Right,6'4
57,11,€1K,63,51,201lbs,€140K,24,19,10,34,49,Right,6'5
72,49,€20K,75,70,159lbs,€2.2M,24,70,70,79,53,Left,5'7
59,15,€3K,65,56,168lbs,€190K,23,20,13,24,23,Right,5'11
64,27,€4K,71,56,150lbs,€525K,22,56,48,69,32,Right,5'9
70,19,€10K,70,65,170lbs,€1M,29,66,64,74,59,Right,6'0
60,47,€2K,67,58,165lbs,€250K,22,66,53,67,55,Right,5'11
61,26,€0,70,58,163lbs,€0,22,42,28,63,35,Right,6'2
64,56,€4K,64,65,170lbs,€425K,28,66,68,71,67,Right,5'10
70,25,€20K,76,57,192lbs,€1.6M,24,52,47,70,49,Left,6'6
66,19,€3K,66,77,174lbs,€500K,30,16,11,34,30,Right,6'3
76,71,€50K,76,78,161lbs,€5M,29,78,77,68,74,Left,6'0
63,53,€2K,64,62,157lbs,€375K,25,56,65,71,58,Left,5'11
60,46,€3K,72,61,137lbs,€275K,18,64,65,57,55,Right,5'5
60,16,€1K,70,50,165lbs,€240K,19,42,39,55,27,Right,6'1
60,36,€1K,68,49,170lbs,€240K,22,44,42,62,31,Right,6'3
68,16,€20K,68,67,190lbs,€725K,29,15,11,38,14,Right,6'3
61,26,€2K,74,53,179lbs,€400K,20,51,44,68,31,Right,6'5
72,72,€15K,72,72,157lbs,€2.4M,24,74,75,55,53,Right,6'0
69,48,€6K,79,68,154lbs,€1.4M,20,66,69,76,55,Right,5'9
65,59,€4K,65,73,172lbs,€400K,28,62,64,75,68,Right,5'10
69,42,€10K,72,68,174lbs,€1.1M,25,56,44,71,59,Right,6'0
66,47,€3K,69,65,152lbs,€800K,24,68,70,64,71,Left,5'8
75,60,€20K,78,74,154lbs,€5M,24,76,77,74,62,Right,5'9
73,76,€0,73,69,176lbs,€0,28,69,69,76,61,Right,6'1
70,55,€8K,75,66,161lbs,€1.8M,23,73,66,58,78,Left,5'10
58,19,€2K,76,57,176lbs,€230K,18,24,18,28,27,Right,6'2
65,67,€10K,66,56,190lbs,€625K,26,62,61,64,44,Right,6'1
63,59,€1K,68,49,168lbs,€450K,23,64,65,66,59,Right,5'11
62,55,€2K,65,62,161lbs,€350K,25,63,51,90,56,Right,6'0
65,33,€3K,70,60,143lbs,€600K,24,63,65,82,41,Left,5'9
63,23,€4K,69,48,170lbs,€400K,22,46,35,56,24,Right,6'1
73,38,€40K,73,69,170lbs,€2.3M,27,67,68,76,54,Right,6'1
64,38,€2K,66,51,150lbs,€525K,24,66,63,75,61,Left,5'7
70,68,€4K,77,63,165lbs,€1.9M,22,68,68,77,56,Right,6'2
71,25,€1K,75,58,181lbs,€1.8M,25,56,47,66,42,Right,6'3
61,41,€1K,69,51,148lbs,€300K,19,63,63,70,55,Left,5'8
69,30,€5K,78,63,146lbs,€1.4M,21,73,70,73,43,Left,5'8
71,14,€7K,75,69,172lbs,€1.8M,25,12,20,43,37,Left,6'4
74,11,€15K,74,78,157lbs,€2.7M,31,13,14,38,58,Left,6'1
65,45,€2K,74,63,165lbs,€800K,21,66,68,78,63,Right,6'0
60,27,€1K,66,52,157lbs,€220K,23,60,65,62,45,Right,5'9
60,14,€1K,70,46,163lbs,€240K,19,16,19,40,36,Right,6'4
67,61,€5K,67,61,143lbs,€725K,27,61,65,74,61,Right,5'9
86,63,€140K,89,84,168lbs,€41.5M,24,83,79,87,78,Left,5'11
53,5,€500,65,51,181lbs,€80K,18,12,10,23,28,Right,6'3
48,34,€1K,65,45,170lbs,€60K,18,47,45,64,49,Right,6'1
82,23,€30K,82,78,174lbs,€16.5M,30,23,15,33,47,Right,6'3
70,36,€20K,73,69,176lbs,€1.4M,25,72,74,77,64,Left,5'11
62,9,€2K,70,59,174lbs,€350K,21,11,10,26,26,Right,6'1
65,58,€4K,75,58,181lbs,€750K,19,68,70,53,55,Left,5'8
63,36,€2K,68,58,152lbs,€375K,22,67,61,58,65,Left,6'0
