Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,PreferredFoot,Height
75,42,14,75,72,34,50,30,58,39,63,49,1,12
66,67,22,72,67,31,158,22,64,61,70,65,1,13
77,11,31,77,76,35,142,29,19,19,25,55,1,11
53,66,13,66,48,24,15,19,45,42,52,44,1,1
61,42,17,72,64,18,95,20,62,59,56,49,1,9
70,64,14,70,70,6,2,30,72,70,83,68,0,5
64,21,29,65,64,26,111,26,63,60,66,56,0,11
76,48,30,76,76,31,122,29,58,60,83,44,0,10
62,18,17,62,55,34,65,28,19,19,33,15,1,11
67,60,25,67,70,25,139,30,68,67,81,65,1,1
60,38,13,74,56,11,95,17,59,58,66,63,1,3
60,18,13,65,52,20,59,24,40,24,70,35,1,1
68,26,22,79,68,37,3,20,67,55,67,40,1,13
75,57,2,75,73,21,81,27,76,74,85,70,1,9
59,59,29,64,45,28,59,23,52,54,60,44,1,13
72,73,8,72,65,19,43,26,70,74,65,69,0,1
65,41,17,65,63,22,115,28,66,49,79,48,1,1
75,76,19,82,70,26,142,22,75,72,67,61,1,10
58,14,13,64,53,22,31,22,27,21,20,11,1,1
56,60,29,66,50,11,34,20,53,56,53,44,1,4
68,52,37,72,60,18,1,23,70,73,70,61,0,0
68,15,33,68,66,32,144,30,30,16,38,44,1,11
67,10,8,67,69,26,136,30,16,10,44,42,1,12
61,53,17,61,51,26,62,27,61,61,71,53,0,9
64,41,17,65,64,22,125,26,67,62,77,65,1,11
62,51,17,69,68,21,93,22,56,59,62,50,0,1
71,61,25,72,65,17,9,25,77,78,74,67,1,9
65,19,17,72,60,26,139,22,25,13,23,28,1,12
79,74,23,80,75,20,14,25,81,80,79,79,0,0
53,59,13,76,54,16,21,17,46,46,50,49,1,0
68,15,8,68,71,17,158,26,70,69,67,69,1,1
63,39,22,66,55,26,95,25,60,58,70,38,0,10
61,16,17,64,54,33,65,25,39,23,57,28,0,9
72,65,37,72,69,7,78,29,74,75,58,68,1,2
64,64,13,64,64,16,118,27,70,69,69,60,1,7
76,51,32,83,72,24,135,23,78,71,69,65,1,0
60,63,31,78,59,21,95,16,58,56,64,54,1,8
72,70,2,75,56,21,47,25,73,73,70,71,0,9
73,29,19,74,71,21,48,26,71,70,71,55,0,0
66,54,37,66,70,12,74,33,66,65,84,65,1,5
69,38,33,69,60,27,147,30,60,54,50,54,0,9
69,22,25,71,64,27,41,25,48,38,60,32,1,1
69,62,37,70,61,10,2,25,65,71,71,63,1,3
66,52,25,69,52,30,138,25,62,59,75,45,1,11
67,14,8,73,52,22,157,24,24,13,32,39,1,13
62,61,17,67,61,32,98,22,62,64,54,56,0,1
64,24,29,64,60,16,95,27,63,66,92,36,0,0
64,51,22,68,62,12,130,23,64,62,74,66,1,8
69,63,31,82,55,14,8,19,73,74,54,69,1,1
61,24,26,67,61,25,74,23,46,22,59,30,1,9
74,66,35,79,68,11,107,21,74,72,67,74,1,1
62,64,13,71,49,1,95,17,75,76,34,46,0,8
68,62,25,69,65,23,41,25,71,73,76,55,1,10
66,21,22,71,63,30,147,24,55,49,54,44,1,1
66,60,22,66,65,24,132,29,67,65,67,64,1,10
61,47,13,69,61,26,93,21,63,61,73,62,1,1
55,55,26,65,51,18,21,19,52,47,60,48,1,0
66,58,29,66,54,13,138,26,62,67,70,60,1,6
53,61,22,67,47,21,21,20,44,46,57,42,1,10
56,57,22,65,61,26,31,21,52,48,68,42,1,13
54,38,26,66,41,10,18,19,52,56,47,53,1,7
77,77,27,77,71,30,135,30,80,75,76,73,1,1
73,42,2,76,63,11,50,25,69,71,92,46,1,7
60,39,17,79,61,11,95,16,61,60,54,52,1,0
73,45,23,79,68,29,82,22,76,72,78,72,1,10
69,51,29,69,67,26,155,27,68,59,72,66,1,9
69,56,14,72,57,20,3,24,68,69,73,67,1,8
64,49,22,64,59,26,68,32,57,44,32,44,1,11
51,9,13,68,43,24,145,18,18,11,17,38,1,0
55,44,26,66,49,24,24,19,55,61,45,59,1,0
61,61,17,69,46,16,93,22,64,68,64,54,1,8
66,47,17,66,68,14,37,34,62,59,59,66,0,0
64,47,25,64,55,26,93,28,58,52,72,46,0,9
66,66,25,69,64,18,150,24,63,64,74,61,0,9
51,39,26,67,56,21,154,18,47,45,56,51,1,11
58,45,13,60,56,21,21,26,49,44,78,45,1,1
74,41,8,78,71,25,86,24,51,45,61,54,1,9
53,44,13,62,54,19,154,19,49,52,46,47,0,8
73,26,8,83,65,27,102,20,63,49,63,55,1,12
64,28,17,65,62,28,111,27,53,45,63,36,1,10
64,38,37,64,69,18,68,32,55,24,62,41,1,8
57,41,22,69,49,24,56,20,64,66,51,52,1,9
66,54,31,72,59,6,157,23,66,67,70,55,1,5
52,60,26,61,42,21,145,19,47,47,58,43,1,10
64,36,29,67,53,26,118,25,59,51,73,45,0,9
71,65,2,71,72,9,2,32,73,71,74,76,1,5
75,63,14,76,72,13,107,26,76,74,85,77,0,9
59,57,17,77,39,18,93,19,56,60,59,54,0,1
69,69,31,69,68,14,41,26,68,70,77,61,1,6
67,11,25,67,58,26,136,27,30,13,41,47,1,13
76,40,30,76,75,34,104,27,48,33,62,52,1,13
80,80,36,80,75,34,29,27,75,72,78,65,1,9
74,29,0,74,67,26,0,31,75,73,70,57,1,0
61,60,13,68,41,18,68,18,61,62,65,43,1,1
68,58,27,80,56,21,5,21,79,78,60,71,1,10
68,6,37,68,68,40,138,33,19,11,36,33,1,15
58,21,17,58,52,13,15,26,45,38,71,37,0,8
56,42,22,67,40,6,31,19,59,62,52,45,1,2
64,11,25,65,55,24,111,27,24,14,28,18,1,9
57,8,13,66,44,24,24,19,9,13,20,35,1,10
55,43,22,63,51,13,21,21,55,54,57,52,1,0
69,68,25,75,62,23,4,21,71,68,56,50,1,11
64,42,26,64,62,29,88,30,59,48,64,43,1,9
70,68,19,70,70,18,4,28,68,67,75,66,1,8
68,65,35,68,60,20,155,28,70,72,63,56,1,0
63,61,17,66,54,8,115,23,66,67,73,64,0,7
68,59,0,68,58,19,0,28,69,65,91,72,1,9
68,23,33,74,62,24,41,20,67,62,71,68,1,9
64,16,17,74,50,24,138,21,18,20,27,49,1,10
76,18,14,78,72,22,134,26,25,16,44,33,1,9
71,62,2,76,71,16,43,22,71,65,87,67,1,1
65,64,22,65,47,18,130,27,65,68,72,60,1,0
73,75,31,73,75,14,49,29,69,68,70,53,1,0
54,43,17,66,55,14,21,20,62,61,54,47,1,7
62,62,17,62,52,38,27,34,60,55,60,53,1,11
77,21,19,80,68,39,151,25,55,51,75,42,0,11
54,39,17,76,52,24,24,16,56,51,64,35,0,9
71,69,25,81,63,15,48,21,72,75,69,64,1,0
61,50,17,62,60,22,68,26,63,54,67,66,1,11
69,72,31,78,59,30,6,20,65,67,64,45,1,11
64,67,17,72,51,22,138,22,65,67,67,53,0,0
75,61,2,75,73,22,45,32,74,68,72,77,0,0
60,61,13,60,52,31,31,31,58,55,67,57,1,1
68,36,25,69,65,32,153,27,54,48,63,51,0,12
67,49,2,77,70,8,2,21,68,67,75,67,1,6
67,63,29,76,66,20,1,21,68,65,73,62,1,9
56,41,17,61,53,17,24,22,52,54,63,44,1,0
74,46,14,81,68,18,122,23,77,77,81,44,1,1
66,53,17,66,59,13,95,32,67,63,71,53,1,7
63,28,25,64,50,34,93,26,51,34,72,26,1,14
64,12,17,70,63,30,125,23,14,25,31,35,1,16
70,56,17,70,57,15,4,27,72,69,63,74,1,6
60,23,26,77,47,7,93,17,55,61,67,40,0,8
65,60,22,71,64,19,149,22,59,58,64,45,1,1
55,33,26,65,52,10,15,19,54,45,64,44,1,5
64,38,31,80,64,20,149,18,60,60,64,55,1,0
71,43,2,73,72,23,7,25,68,66,81,63,0,10
60,9,17,65,42,29,59,24,12,6,22,34,1,11
66,61,22,70,69,19,144,24,53,58,75,60,1,10
57,28,13,68,44,14,31,19,53,54,62,38,1,8
75,71,14,75,73,22,46,33,79,74,75,80,1,11
65,66,35,73,55,15,153,22,65,64,67,51,1,9
67,61,29,67,65,25,121,33,66,64,61,70,1,0
59,59,17,70,43,19,74,20,61,63,52,48,0,0
62,48,17,62,62,21,59,28,66,59,69,52,0,9
64,19,25,74,53,38,138,22,25,14,40,14,1,15
59,44,26,76,62,16,74,18,58,52,74,58,1,7
81,78,14,81,85,14,10,33,80,79,70,86,1,6
61,39,25,74,55,21,98,17,61,56,57,55,1,6
73,40,19,74,70,21,48,26,72,68,74,60,1,8
48,39,17,54,50,24,119,22,55,52,47,35,1,12
69,67,37,69,64,23,121,34,72,67,73,68,1,0
59,60,17,72,57,16,74,19,57,59,70,54,0,0
64,35,17,65,60,28,111,25,59,53,83,63,0,10
68,40,29,68,65,19,147,26,69,65,90,69,1,1
72,76,2,75,68,21,48,25,68,68,69,58,1,10
72,11,22,72,69,24,2,35,24,12,22,35,1,11
67,12,25,67,59,26,127,33,19,12,30,38,1,9
69,42,29,71,64,20,41,25,70,69,68,52,1,0
77,70,23,84,70,21,152,23,78,75,83,75,1,9
62,60,17,78,51,16,130,18,62,64,75,46,0,0
54,49,17,66,56,19,21,20,57,51,44,56,1,8
88,15,4,88,80,40,166,38,28,26,39,50,1,12
74,64,19,77,73,18,104,24,78,78,64,75,1,1
62,50,17,70,57,24,111,22,63,61,67,58,1,10
62,32,26,76,52,24,132,19,69,61,71,59,1,9
65,39,25,79,55,15,164,19,65,67,66,47,0,0
66,54,25,66,68,22,118,29,50,54,71,62,1,1
59,60,17,60,51,16,39,26,63,58,65,47,1,1
73,66,14,80,68,17,102,22,76,80,77,75,1,6
68,40,2,71,62,22,158,25,65,66,61,52,1,0
74,25,8,84,72,24,104,19,70,66,78,58,1,11
70,63,8,70,71,17,41,29,72,69,77,66,1,1
75,72,23,75,78,18,87,29,77,74,82,74,1,0
64,54,22,64,66,11,115,27,58,64,55,49,1,6
69,26,31,74,64,23,2,22,50,55,69,27,1,10
57,33,17,68,54,20,31,19,41,60,57,37,0,0
54,29,26,70,51,16,21,19,37,50,70,43,0,8
62,59,17,62,68,14,74,27,56,41,91,67,0,6
67,49,33,68,64,29,155,25,68,63,78,62,1,9
66,24,17,82,72,14,1,17,66,65,80,57,1,8
70,21,31,70,63,25,1,28,30,24,68,39,1,11
60,35,22,60,58,23,27,27,55,51,72,43,1,10
67,67,8,72,64,22,41,23,66,72,73,63,1,7
72,56,31,79,78,14,101,23,71,73,69,75,1,8
66,56,25,69,69,23,150,23,61,66,86,64,1,9
64,19,17,77,56,17,149,20,61,59,64,35,0,1
72,41,29,79,68,13,47,21,70,60,78,58,1,6
57,19,26,65,51,22,27,22,22,13,24,40,1,9
72,71,29,82,75,12,83,20,75,76,74,58,1,6
67,24,25,73,56,25,157,21,60,60,73,57,1,9
77,69,14,84,72,16,160,21,79,81,80,69,1,0
56,17,26,63,54,29,18,20,17,16,40,31,1,9
66,31,22,66,61,18,111,31,66,56,70,51,1,8
66,20,22,70,62,26,140,23,64,60,55,42,1,9
70,12,25,72,65,19,3,26,56,53,72,27,1,10
70,66,14,82,76,14,45,20,73,71,81,63,1,6
81,58,19,84,84,21,35,26,75,64,84,79,1,9
68,43,8,69,64,27,155,25,67,65,65,55,0,11
72,63,14,75,75,25,43,24,77,77,78,72,1,1
64,47,29,75,57,19,132,19,66,60,67,47,0,8
69,48,37,76,70,21,2,23,67,61,77,72,0,8
72,20,37,78,71,29,46,22,24,18,27,50,1,12
61,22,31,70,54,21,88,22,47,39,60,29,1,8
64,40,17,65,60,9,125,26,64,61,72,67,1,5
75,64,19,76,77,17,109,26,79,79,64,77,1,9
70,66,8,70,72,21,4,28,71,72,54,54,1,1
66,66,17,75,67,13,165,21,71,69,66,58,1,7
73,54,27,73,67,20,49,28,71,73,91,71,1,0
68,48,35,70,66,20,158,24,65,68,72,58,0,8
64,18,17,64,63,26,95,31,20,21,40,46,1,10
60,19,25,60,63,28,21,30,49,42,81,38,1,0
71,68,33,72,63,25,78,24,63,74,88,71,1,11
68,24,25,68,69,32,147,29,22,22,44,45,1,9
70,26,29,73,64,28,4,26,55,24,75,48,1,11
79,47,30,83,78,16,16,22,74,72,85,56,1,9
63,53,31,73,47,16,127,20,65,70,45,54,0,1
69,69,29,69,63,21,41,27,67,68,68,75,1,1
61,34,17,64,63,21,62,25,57,59,73,49,0,1
54,57,22,62,47,26,15,22,51,53,60,42,1,1
69,68,14,69,65,19,41,27,71,69,64,71,1,8
80,82,8,80,76,29,17,31,78,78,68,78,0,9
72,62,33,72,74,8,7,31,73,75,78,72,1,7
69,74,2,81,72,18,8,21,73,74,59,49,1,7
58,54,35,80,45,10,74,17,55,56,54,61,1,8
70,59,0,71,74,33,0,26,68,64,74,68,1,11
67,65,33,70,62,16,161,25,67,69,57,65,1,1
73,41,2,73,68,27,78,30,70,70,76,60,1,11
75,35,37,80,69,31,108,23,56,54,78,22,0,12
62,12,22,66,56,32,93,24,15,20,26,62,1,10
78,75,8,78,73,16,159,28,77,85,78,71,1,1
70,69,29,70,74,28,4,26,66,65,88,73,0,0
71,34,33,71,63,27,1,31,61,41,71,54,1,10
72,34,2,72,65,16,6,29,67,66,72,41,0,8
69,67,2,77,62,32,4,19,65,62,65,55,1,10
56,45,26,67,56,11,27,18,59,61,82,49,1,8
57,57,17,67,48,17,37,19,56,52,53,47,1,9
68,36,22,76,65,30,1,22,60,53,68,49,1,11
62,16,13,72,62,23,111,21,35,23,26,40,1,15
69,70,14,69,64,31,41,28,64,58,62,60,0,11
65,61,17,70,65,20,147,23,57,62,77,49,1,8
67,12,25,75,54,28,163,23,15,16,31,18,0,13
62,46,17,66,54,29,88,24,58,56,77,45,0,0
71,54,14,76,62,20,9,23,68,72,79,64,1,10
64,42,33,67,58,22,121,24,60,43,65,52,1,10
60,29,26,73,50,14,88,19,47,50,70,32,0,7
52,57,13,68,48,10,11,19,45,49,54,51,1,8
60,57,13,67,57,23,74,20,63,60,55,48,0,9
67,66,2,67,66,26,149,27,64,62,75,57,1,11
66,60,17,66,61,24,138,27,63,67,71,56,1,1
84,57,6,87,80,27,77,25,81,82,93,70,0,1
63,23,13,63,57,31,68,29,42,24,34,37,1,11
65,19,35,73,59,22,140,23,20,14,45,23,1,11
55,46,17,67,38,16,21,18,60,61,52,46,1,1
62,33,22,63,51,22,74,26,63,58,68,67,1,11
68,40,2,69,65,24,157,24,65,65,79,40,1,0
69,19,37,69,63,16,118,33,51,47,75,50,1,10
71,58,0,71,63,10,0,28,78,72,78,72,0,8
67,64,29,67,66,18,136,31,67,65,51,70,1,8
67,49,8,67,65,25,125,30,67,63,80,57,0,1
70,26,8,80,53,21,9,21,67,65,78,39,1,10
65,64,29,72,64,29,149,23,61,64,73,63,1,13
68,63,8,68,65,18,157,29,66,71,71,58,1,0
65,69,17,68,61,13,144,24,61,65,68,55,1,8
68,16,8,68,71,29,147,29,15,19,35,14,1,11
58,40,26,60,47,24,21,26,54,48,48,43,1,13
66,58,22,71,62,16,157,22,68,70,55,51,1,5
57,60,13,63,55,18,34,22,55,62,62,54,1,1
70,67,33,74,67,22,8,23,68,69,55,58,1,8
53,47,22,59,31,21,154,21,52,57,47,46,1,9
64,66,22,67,61,13,132,23,60,62,62,59,1,0
70,21,2,70,63,23,1,28,44,26,66,34,1,1
65,53,17,71,61,21,147,23,69,67,83,60,1,0
68,61,25,68,67,13,158,26,66,65,91,64,1,6
53,55,26,70,38,16,15,16,52,60,50,48,1,8
64,52,37,69,61,16,132,24,67,64,54,66,1,1
67,46,35,70,62,11,149,25,63,64,74,62,0,6
64,30,17,64,64,25,88,30,55,44,75,53,1,9
70,45,14,70,66,28,1,27,67,63,80,50,0,8
66,50,29,66,60,17,125,32,75,65,61,59,1,7
79,72,23,80,75,10,14,25,82,79,94,78,1,6
65,67,29,66,57,31,138,25,62,55,62,49,1,9
64,59,25,64,53,18,115,27,63,65,72,56,1,8
69,37,2,70,69,21,164,27,67,65,82,62,1,10
68,74,8,68,65,18,144,32,72,64,76,42,1,8
79,50,14,83,67,27,16,25,66,55,75,40,1,12
67,31,8,68,64,28,140,27,58,40,71,53,1,11
61,64,26,68,64,12,93,20,61,64,65,54,0,8
62,56,22,67,56,16,98,23,61,65,70,59,1,7
61,31,13,65,55,32,68,23,48,31,66,34,1,10
64,64,29,71,58,21,138,23,66,63,63,66,1,9
75,65,14,80,70,32,108,22,75,72,83,71,1,12
65,21,22,65,68,14,118,26,62,60,55,58,1,8
75,31,13,76,67,34,84,28,54,49,52,43,1,12
57,36,25,67,51,9,34,21,56,58,61,50,0,8
64,60,22,65,51,20,125,25,59,62,82,56,0,11
65,62,29,65,69,27,130,27,63,49,71,43,1,11
63,20,13,66,65,21,95,26,15,15,29,65,1,7
75,13,19,75,69,33,83,29,21,12,28,21,1,12
70,68,35,70,71,9,3,28,69,70,33,62,1,6
73,63,2,79,68,18,87,22,76,80,65,70,0,6
57,43,26,57,54,21,145,31,56,52,54,55,1,0
71,64,35,71,74,16,7,27,74,72,85,68,1,0
65,62,17,66,65,20,136,26,63,58,91,63,1,0
75,77,27,80,70,22,123,22,79,83,66,67,1,1
58,14,22,75,50,26,62,18,16,11,44,33,1,13
62,62,17,75,62,29,125,19,55,53,61,50,1,13
63,32,13,72,59,14,118,20,60,54,80,58,1,0
65,56,22,65,69,10,121,29,62,68,53,57,1,5
61,59,17,63,62,19,74,24,58,60,49,55,1,0
61,33,22,61,57,17,39,26,61,58,75,48,1,9
72,12,31,72,70,24,5,33,22,11,18,52,1,9
54,9,26,68,34,24,18,16,18,13,27,23,1,9
72,52,31,72,69,16,139,34,72,63,76,65,1,0
68,21,17,70,62,32,157,26,48,31,57,33,1,14
71,11,29,71,68,38,3,31,24,11,36,44,1,13
76,48,27,80,74,22,142,23,77,77,84,72,0,11
59,30,13,67,51,23,52,20,54,51,42,49,0,11
72,65,2,77,70,16,49,21,74,79,74,59,0,0
75,75,14,75,77,21,48,33,76,74,64,76,1,10
73,69,19,80,68,5,122,21,68,75,84,64,1,5
70,67,37,70,69,16,4,27,72,70,72,60,1,1
75,37,8,75,73,22,79,28,74,75,83,58,0,9
74,34,19,80,71,22,87,21,70,68,69,48,1,9
73,32,27,73,70,29,7,32,61,58,76,45,0,13
51,28,26,60,46,19,137,20,37,50,57,36,0,8
64,62,26,64,67,20,95,32,62,66,70,53,1,1
74,72,23,74,75,26,82,28,69,75,67,68,1,10
66,39,22,67,55,22,136,25,53,41,70,41,1,13
64,44,2,76,57,6,150,21,66,66,54,61,1,6
72,44,22,87,65,28,84,16,72,67,65,66,1,11
71,33,13,71,74,18,3,28,67,69,76,52,1,0
69,60,2,76,69,12,4,20,67,68,70,65,1,6
73,30,2,73,65,29,45,27,57,54,60,55,0,12
63,55,25,64,53,4,111,24,64,67,55,65,1,6
74,25,23,74,67,36,43,31,73,69,76,62,1,12
64,38,29,73,52,27,132,20,72,55,72,47,1,9
70,57,2,70,72,19,158,31,67,65,77,59,1,8
66,40,17,66,72,14,95,32,66,65,78,51,1,6
70,19,14,78,62,31,7,21,62,60,65,40,1,12
60,21,17,68,51,21,65,21,47,32,57,33,0,12
72,38,8,73,61,28,78,27,53,50,73,53,1,11
65,62,29,65,68,19,125,30,67,67,62,56,1,6
70,33,35,71,68,28,3,26,65,58,77,60,1,11
52,51,13,60,35,20,145,21,52,55,45,42,1,1
71,13,14,75,68,21,8,25,25,12,34,52,0,10
62,65,22,81,54,1,130,16,66,65,42,61,1,6
64,62,37,71,58,23,138,22,60,63,68,48,1,11
69,70,14,72,68,29,3,25,69,63,85,55,1,9
77,61,1,77,73,22,135,29,76,74,89,79,1,1
76,71,2,76,73,14,134,29,75,76,70,78,1,7
54,51,26,60,52,14,11,23,54,52,57,50,1,0
66,70,17,66,57,18,68,35,65,66,50,55,1,6
72,38,8,73,67,27,78,27,66,58,70,59,1,10
63,24,22,63,53,23,88,24,47,22,47,35,1,0
69,60,31,69,59,5,164,29,66,68,64,72,1,5
67,49,35,81,58,30,5,19,68,60,65,70,1,11
64,54,22,69,55,11,132,21,64,66,64,65,1,7
55,33,13,58,51,14,162,25,48,47,75,45,0,5
65,24,22,69,62,18,132,24,60,57,53,49,1,1
65,41,29,67,52,20,130,24,59,56,69,22,1,0
64,70,22,71,56,19,138,20,71,68,56,41,1,9
56,28,25,71,52,24,39,19,42,50,60,34,1,10
59,55,25,59,43,18,31,26,66,64,46,51,0,1
69,39,33,69,69,21,139,31,65,63,83,58,0,9
64,16,22,67,59,29,118,26,22,18,31,26,1,10
68,74,35,68,63,27,149,31,65,63,67,58,1,1
71,44,35,71,67,19,3,27,67,61,77,53,1,0
59,62,29,71,49,15,74,20,63,57,55,54,1,10
75,51,14,78,71,19,105,23,76,72,84,72,1,7
50,8,26,65,42,22,137,18,15,14,20,21,0,11
59,34,17,79,46,22,74,18,55,58,56,50,0,9
66,31,25,66,55,34,74,33,55,41,51,49,0,13
76,25,23,76,69,30,86,30,63,36,63,49,0,11
62,39,13,70,57,16,95,20,53,35,65,21,1,1
69,68,0,81,70,27,0,19,64,70,70,63,1,11
71,24,2,78,69,16,78,21,64,63,66,67,1,0
68,24,29,72,52,29,164,23,52,48,65,51,1,11
72,67,29,72,67,19,78,30,70,71,78,60,1,1
70,47,31,70,63,4,163,30,65,67,73,66,1,5
66,52,22,73,65,21,158,23,66,64,69,64,1,9
51,43,26,63,51,23,145,19,56,52,55,51,1,9
62,59,22,68,57,16,111,22,65,67,60,57,1,8
62,54,22,62,69,24,62,32,58,57,74,61,1,0
53,29,22,70,56,6,11,18,41,54,63,40,0,1
60,57,29,75,61,14,115,20,59,63,57,58,1,7
61,35,13,68,52,24,74,22,56,50,70,45,0,9
60,18,22,72,59,22,88,21,15,14,31,31,1,13
49,5,17,59,42,29,112,18,19,7,49,24,1,9
53,40,17,68,53,16,15,17,55,53,66,52,0,0
71,20,33,71,75,28,2,32,15,14,33,45,1,11
69,16,29,80,59,33,6,21,22,20,28,51,1,12
71,71,2,71,75,19,6,30,70,68,74,67,1,9
54,43,31,68,54,19,31,20,53,54,48,48,1,1
64,22,17,73,58,21,132,20,46,37,66,34,1,10
66,70,22,71,66,24,157,22,61,55,65,48,1,10
75,27,14,75,57,29,80,28,68,46,53,49,0,11
54,20,26,63,57,15,11,21,20,14,25,50,1,9
64,39,17,68,65,17,121,23,63,61,75,35,1,0
58,64,17,72,46,13,88,20,49,62,51,53,1,0
79,79,19,79,76,20,151,33,80,77,75,71,1,8
61,53,13,75,42,16,118,18,65,67,52,60,1,9
66,29,26,67,51,24,132,27,47,52,69,40,0,9
62,33,13,63,58,16,74,25,47,41,59,39,1,9
73,68,2,73,74,19,49,28,72,73,66,71,1,9
69,63,33,69,76,19,164,30,71,64,67,67,1,0
68,54,17,80,64,23,5,20,69,67,68,66,1,9
56,32,22,66,48,12,18,18,41,53,55,41,1,8
70,58,2,71,66,14,6,26,75,73,62,68,1,7
64,28,22,79,62,13,153,19,65,66,70,52,1,8
69,37,37,69,66,17,150,28,65,63,66,60,1,0
68,37,31,68,61,29,27,35,49,44,31,29,1,13
74,36,8,78,67,20,85,22,66,72,76,53,1,1
62,37,13,76,59,16,127,19,63,60,70,51,1,10
65,60,25,68,67,16,144,24,64,62,67,60,1,8
62,66,17,62,52,30,74,30,61,62,52,48,1,11
64,34,29,71,58,15,127,23,61,55,70,61,1,8
68,42,2,77,52,22,2,22,64,62,71,58,0,9
57,18,26,62,53,29,24,22,22,21,24,26,1,12
64,61,17,65,58,15,127,24,65,63,76,60,1,0
58,46,13,65,52,7,39,20,62,64,67,54,1,7
56,47,26,70,38,17,56,19,49,60,76,51,1,8
69,66,33,84,67,14,78,18,66,71,71,58,1,6
54,31,17,58,53,17,154,24,37,49,64,41,1,8
64,42,37,82,61,17,149,18,70,54,56,69,1,8
67,65,35,77,73,21,41,18,66,64,68,59,1,9
65,44,25,66,61,29,121,28,58,53,72,45,1,10
67,13,8,71,64,29,150,25,14,20,30,20,0,11
65,11,17,65,57,27,88,35,11,21,33,33,1,10
64,59,29,69,64,31,136,24,66,63,64,52,0,9
65,62,29,65,62,20,88,32,47,60,71,43,0,11
72,66,35,72,68,22,43,27,74,75,82,58,1,9
52,22,13,68,44,24,154,17,44,30,60,32,1,9
70,34,2,70,60,34,41,29,58,60,71,54,1,13
74,49,8,88,70,19,142,17,64,62,79,62,0,9
62,25,13,76,52,23,127,19,53,40,62,28,1,11
75,63,23,75,70,19,86,30,76,78,73,79,0,7
68,29,33,70,57,26,161,24,57,41,68,60,1,10
65,22,17,65,68,22,68,34,68,60,67,63,1,1
68,19,0,70,66,27,0,27,23,19,20,33,1,10
61,26,25,67,53,17,74,21,53,38,67,32,0,8
71,74,8,79,64,18,46,21,68,68,58,59,1,9
70,59,14,87,64,23,46,17,73,72,56,72,0,10
74,35,19,74,71,31,49,27,67,56,70,62,0,11
66,63,17,66,67,24,138,27,66,62,83,61,1,10
65,62,31,66,62,13,136,25,62,64,61,59,1,8
76,68,19,76,80,16,104,31,80,82,60,73,0,8
62,16,17,69,50,16,95,22,24,18,22,30,1,10
67,24,29,78,58,31,1,22,42,38,74,24,1,12
62,30,13,67,55,10,93,24,44,62,58,41,0,6
72,59,8,73,74,13,78,25,70,71,76,49,1,6
68,54,14,83,62,16,7,18,73,71,77,70,1,1
75,68,23,75,74,15,87,28,77,77,75,73,0,6
71,21,33,75,68,37,8,23,51,33,56,38,1,12
67,34,8,67,60,31,138,28,24,28,73,61,1,11
75,48,14,75,67,31,80,28,59,61,54,51,0,10
66,14,37,73,62,28,149,23,34,11,34,30,0,11
70,28,35,70,65,28,41,29,64,24,61,57,1,12
58,42,17,69,50,18,62,21,61,51,61,60,1,0
71,57,37,71,59,23,164,32,61,58,83,67,1,10
70,46,33,80,66,14,9,19,80,76,67,74,1,0
66,19,26,66,73,23,0,38,48,43,33,29,1,0
67,58,31,67,65,24,139,30,67,68,72,70,0,1
67,63,33,74,64,21,41,21,64,71,72,54,1,1
64,42,33,77,55,16,149,20,66,63,60,58,1,0
62,15,13,64,55,34,74,27,16,15,34,47,1,12
59,40,22,69,62,15,59,21,59,54,62,60,1,8
69,45,37,69,60,29,153,28,60,61,75,55,0,11
79,40,34,79,77,24,143,29,66,38,74,55,1,14
63,63,33,79,58,14,139,17,69,66,55,59,1,8
62,50,13,67,58,22,98,24,60,57,75,67,0,0
69,12,25,69,72,33,155,30,14,20,28,47,1,11
64,62,22,76,54,20,140,18,58,63,63,52,1,0
79,75,30,79,76,30,152,31,79,80,75,78,1,0
73,66,2,73,73,13,5,34,69,72,67,81,1,6
63,38,22,74,58,21,125,20,45,61,66,44,0,0
66,49,25,69,58,18,139,25,64,57,74,58,1,1
76,36,19,77,61,29,108,28,61,25,52,46,1,10
60,26,17,70,61,15,68,20,65,61,48,61,0,8
64,55,13,74,58,7,138,19,67,68,65,65,1,4
60,63,13,60,56,27,11,34,63,63,61,59,0,10
56,21,17,65,44,19,24,22,45,55,55,41,1,7
75,60,14,75,82,14,79,28,73,76,84,73,0,8
64,48,17,64,57,30,88,30,58,49,55,37,1,9
68,29,8,68,60,28,139,29,57,42,70,47,1,9
69,11,2,69,67,21,153,31,22,12,19,14,1,9
59,41,22,63,53,14,56,23,62,58,60,56,0,7
74,38,14,74,80,33,43,31,58,39,62,54,0,11
59,37,17,62,60,16,34,24,47,53,53,44,1,8
62,12,13,64,62,24,74,27,16,16,39,21,1,11
64,63,35,73,48,26,140,22,64,64,63,49,1,10
69,69,33,69,62,25,41,26,70,67,70,63,0,1
73,62,8,73,70,15,47,30,71,73,66,76,1,5
75,63,27,75,69,19,86,29,74,72,80,76,0,0
67,45,29,72,62,19,155,24,65,59,71,58,1,0
62,43,17,75,57,26,127,20,61,60,77,56,0,11
65,18,13,66,59,22,125,29,14,19,21,50,0,9
