Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,Preferred Foot,Height
77,56,€20K,82,73,154lbs,€8M,24,76,75,91,70,Right,5'8
79,44,€50K,83,77,161lbs,€11M,24,75,72,88,68,Right,6'0
79,77,€60K,84,77,163lbs,€13.5M,22,79,78,76,77,Left,6'0
82,64,€50K,82,76,176lbs,€14.5M,30,74,62,79,63,Right,5'11
79,53,€40K,79,72,137lbs,€8M,28,78,69,82,57,Left,5'7
79,57,€70K,79,80,168lbs,€7.5M,29,78,78,87,70,Left,5'11
75,60,€20K,78,74,154lbs,€5M,24,76,77,74,62,Right,5'9
73,56,€40K,73,73,154lbs,€2.8M,28,72,69,80,68,Right,5'10
75,54,€15K,78,73,183lbs,€5M,24,74,69,89,72,Right,6'1
78,66,€20K,81,77,159lbs,€10.5M,24,82,73,91,82,Right,6'1
82,78,€80K,83,81,150lbs,€23.5M,26,82,84,74,81,Right,5'8
77,68,€15K,77,73,159lbs,€2.4M,35,77,75,55,80,Left,5'7
82,59,€60K,83,82,176lbs,€18.5M,27,75,72,88,76,Right,6'1
85,75,€190K,85,81,165lbs,€33M,27,86,87,86,83,Right,5'9
74,61,€2K,74,79,181lbs,€2.4M,30,71,72,72,61,Left,5'8
79,62,€30K,85,78,172lbs,€14M,21,80,81,78,80,Left,6'2
86,73,€180K,89,81,150lbs,€50.5M,24,88,88,79,87,Right,5'7
79,54,€30K,79,80,172lbs,€8.5M,31,81,73,84,75,Right,5'10
78,65,€50K,79,75,176lbs,€8M,27,76,71,84,65,Right,6'2
79,74,€60K,79,78,165lbs,€8.5M,31,78,74,82,80,Right,5'10
82,50,€100K,83,81,159lbs,€19M,26,79,75,88,72,Right,5'9
73,60,€40K,73,70,152lbs,€2M,30,79,78,65,69,Left,5'8
77,58,€20K,82,78,179lbs,€8M,23,76,77,88,68,Right,6'0
78,27,€50K,80,75,139lbs,€8.5M,25,75,73,92,60,Left,5'7
76,65,€80K,79,68,143lbs,€5.5M,23,81,77,85,58,Left,5'7
79,63,€40K,85,73,176lbs,€12M,24,76,58,80,75,Right,5'9
79,74,€40K,80,75,163lbs,€11.5M,25,81,80,79,79,Left,5'10
84,41,€170K,87,81,161lbs,€30.5M,24,83,76,84,57,Right,5'8
76,70,€30K,77,78,168lbs,€6M,26,77,73,79,73,Right,6'0
81,58,€140K,87,68,170lbs,€23M,22,87,88,78,88,Right,5'10
83,86,€80K,83,85,154lbs,€23M,29,80,76,75,76,Right,5'8
77,67,€40K,82,72,183lbs,€9M,24,75,74,77,80,Right,6'0
82,59,€120K,82,85,163lbs,€6M,34,80,71,69,85,Right,6'2
80,81,€15K,80,82,168lbs,€12M,31,85,85,86,73,Right,5'11
77,62,€20K,84,77,148lbs,€8.5M,22,82,84,78,77,Right,5'9
78,62,€50K,78,74,159lbs,€7.5M,30,87,89,69,78,Right,5'10
76,67,€120K,76,78,154lbs,€4.4M,26,82,81,66,70,Right,5'10
72,60,€5K,80,74,150lbs,€2.7M,20,72,69,90,69,Right,5'10
78,55,€50K,80,77,165lbs,€8.5M,25,73,72,86,71,Right,5'10
77,60,€20K,77,76,176lbs,€7M,27,80,80,78,77,Right,5'11
85,88,€140K,90,85,190lbs,€46M,22,82,77,84,72,Right,6'2
76,74,€30K,76,73,170lbs,€5.5M,27,78,80,74,72,Right,6'0
69,61,€15K,69,68,161lbs,€825K,27,75,73,77,60,Left,5'7
77,61,€100K,77,73,168lbs,€6.5M,29,76,74,89,79,Right,5'11
73,70,€8K,73,73,146lbs,€1.1M,35,74,73,72,76,Right,5'9
72,70,€30K,72,69,150lbs,€1.6M,29,72,66,80,66,Left,5'10
77,69,€20K,78,69,150lbs,€8M,25,75,74,78,80,Right,5'9
75,51,€30K,75,70,183lbs,€3.1M,32,77,74,71,74,Left,6'1
82,65,€60K,84,82,143lbs,€23.5M,25,82,86,88,83,Right,5'10
72,58,€40K,73,68,176lbs,€2M,26,73,76,80,60,Right,5'10
79,64,€60K,86,76,165lbs,€14M,22,83,82,77,81,Right,5'11
79,56,€50K,82,80,176lbs,€10.5M,26,73,73,81,72,Right,6'0
77,61,€30K,77,81,157lbs,€6M,30,79,69,78,80,Right,5'10
77,64,€15K,78,74,176lbs,€6.5M,27,75,72,75,64,Right,6'2
75,50,€30K,75,74,194lbs,€4.1M,27,75,69,79,70,Right,6'1
83,64,€20K,83,82,165lbs,€19M,27,82,72,86,77,Right,6'3
80,82,€15K,80,76,183lbs,€12.5M,31,78,78,68,78,Left,6'0
76,50,€50K,76,74,165lbs,€4M,28,75,76,81,68,Right,5'9
83,56,€20K,86,77,183lbs,€25.5M,24,77,77,89,69,Right,6'2
76,66,€40K,76,69,143lbs,€3.2M,33,77,71,73,78,Right,5'8
81,81,€40K,81,85,168lbs,€16.5M,28,83,81,78,84,Left,5'11
85,45,€130K,86,84,201lbs,€31M,27,70,61,75,64,Right,6'2
73,62,€10K,73,74,172lbs,€1.4M,34,72,68,84,71,Right,6'0
75,64,€10K,75,77,159lbs,€3.4M,31,79,74,76,76,Right,5'9
75,63,€40K,75,74,157lbs,€3.9M,28,75,71,70,76,Right,5'11
75,70,€15K,75,75,174lbs,€3.4M,31,75,74,59,78,Left,6'0
73,51,€30K,78,73,165lbs,€3.3M,24,73,73,79,71,Right,6'0
74,58,€30K,74,71,172lbs,€3.1M,24,73,67,81,64,Right,5'10
76,50,€50K,82,77,172lbs,€7M,23,77,71,83,67,Left,5'10
81,40,€120K,81,80,159lbs,€7M,33,75,74,84,59,Right,5'9
75,57,€10K,75,73,165lbs,€3.3M,27,76,74,85,70,Right,6'0
75,61,€9K,75,76,148lbs,€3.5M,31,78,79,85,71,Right,5'7
74,64,€20K,79,73,181lbs,€3.9M,23,76,75,76,73,Right,5'11
74,56,€15K,77,71,154lbs,€4.1M,25,76,79,89,74,Right,5'9
77,51,€20K,77,78,154lbs,€5.5M,27,79,77,85,63,Right,5'9
70,65,€20K,70,72,174lbs,€1.4M,26,70,70,85,67,Right,6'3
77,58,€70K,77,80,159lbs,€5.5M,31,77,76,86,75,Right,5'8
79,71,€80K,79,75,168lbs,€9.5M,30,82,80,71,76,Right,5'11
81,75,€70K,81,77,161lbs,€17.5M,25,82,82,73,81,Right,5'8
73,69,€1K,73,76,163lbs,€1.7M,32,75,74,74,77,Right,6'1
76,74,€70K,76,73,181lbs,€4.7M,30,76,72,65,81,Left,6'1
75,59,€20K,80,70,176lbs,€4.6M,23,74,73,79,70,Left,5'9
88,55,€200K,88,85,203lbs,€43M,27,77,68,66,79,Right,6'3
76,66,€40K,85,76,181lbs,€8M,21,79,77,79,73,Right,6'2
82,81,€120K,85,78,165lbs,€26M,24,83,85,83,77,Right,5'9
79,44,€90K,84,77,165lbs,€11.5M,20,76,79,78,65,Left,6'1
78,60,€60K,78,72,168lbs,€8M,30,85,83,73,81,Left,6'0
80,69,€40K,85,82,141lbs,€19M,21,84,85,91,81,Right,5'8
82,31,€80K,82,80,157lbs,€16M,28,74,68,88,72,Right,5'7
73,53,€20K,80,65,150lbs,€3.5M,22,71,73,90,72,Left,5'6
75,58,€30K,75,75,159lbs,€3.8M,29,75,69,80,74,Right,5'9
77,57,€50K,77,74,176lbs,€6.5M,28,76,72,76,76,Right,5'11
76,65,€30K,79,73,168lbs,€6.5M,25,76,72,86,76,Right,5'11
74,58,€20K,75,68,159lbs,€3.2M,26,70,62,87,65,Left,5'9
74,43,€15K,74,74,154lbs,€2.7M,27,76,76,78,63,Right,5'8
79,70,€120K,79,78,187lbs,€8M,28,82,72,84,74,Right,6'4
76,58,€60K,76,74,154lbs,€3.3M,31,76,78,79,68,Right,6'0
79,80,€40K,86,72,174lbs,€15M,23,76,76,80,76,Right,5'11
75,76,€30K,80,77,176lbs,€5.5M,23,77,71,88,76,Right,6'2
74,61,€15K,74,73,174lbs,€3.5M,25,74,75,83,70,Right,5'10
78,81,€60K,81,75,179lbs,€10.5M,25,76,75,83,72,Right,6'0
77,68,€2K,77,80,172lbs,€2.4M,35,80,67,60,71,Left,5'10
74,59,€20K,74,74,165lbs,€2.8M,31,77,70,56,76,Left,5'9
77,73,€30K,83,75,146lbs,€9.5M,23,79,75,80,75,Right,5'9
76,53,€90K,77,68,146lbs,€4.9M,26,75,76,83,68,Left,5'7
73,54,€20K,79,72,157lbs,€3.4M,22,73,76,86,60,Left,6'1
74,65,€30K,74,73,172lbs,€2.6M,28,73,75,83,67,Right,6'0
76,68,€15K,76,75,170lbs,€4.5M,31,79,75,72,75,Right,5'11
77,68,€20K,82,75,176lbs,€9.5M,22,82,80,82,76,Left,6'0
81,69,€90K,86,77,168lbs,€23M,22,86,85,74,81,Right,6'2
76,59,€50K,76,69,148lbs,€3.7M,30,71,68,90,63,Right,5'11
81,58,€30K,84,84,165lbs,€17M,26,75,64,84,79,Right,6'0
75,69,€40K,78,74,157lbs,€5M,25,75,72,79,74,Right,6'2
75,69,€0,75,69,165lbs,€0,37,83,77,67,75,Right,6'0
81,82,€20K,81,77,165lbs,€6.5M,35,80,80,68,75,Right,5'10
79,73,€0,83,79,139lbs,€0,22,79,80,81,78,Left,5'9
77,45,€70K,78,71,159lbs,€6.5M,25,71,72,85,77,Right,5'10
74,68,€20K,74,74,157lbs,€3.1M,29,76,76,73,72,Left,5'11
75,54,€20K,75,74,154lbs,€3.3M,27,71,73,83,59,Right,5'10
72,64,€15K,72,71,143lbs,€1.6M,28,78,78,82,51,Left,5'10
73,65,€40K,80,71,154lbs,€4.1M,21,76,72,83,70,Left,5'8
76,65,€10K,76,70,165lbs,€4.3M,27,73,70,78,58,Right,5'11
76,53,€50K,84,73,146lbs,€7.5M,21,78,71,76,82,Right,5'8
73,55,€40K,76,75,157lbs,€3.5M,25,75,75,65,72,Left,5'9
75,62,€30K,78,79,168lbs,€5M,25,72,65,89,72,Right,6'1
80,55,€50K,81,77,168lbs,€13M,27,75,67,88,65,Right,6'2
72,66,€15K,73,69,168lbs,€2M,26,72,71,75,73,Left,5'10
74,59,€10K,74,68,134lbs,€2.6M,28,65,62,85,52,Right,5'8
70,75,€15K,70,76,157lbs,€1.2M,24,73,76,74,71,Right,5'7
81,71,€20K,84,82,154lbs,€21.5M,23,82,80,74,88,Left,5'11
80,52,€30K,80,81,170lbs,€8.5M,32,78,76,81,80,Right,5'9
70,60,€7K,70,68,159lbs,€975K,29,70,71,91,71,Right,5'10
78,54,€60K,78,78,168lbs,€8.5M,27,80,70,80,78,Right,6'1
76,57,€30K,76,75,170lbs,€3.8M,30,76,63,79,65,Right,5'10
75,59,€9K,85,72,165lbs,€5M,19,75,73,74,74,Right,5'11
74,64,€2K,74,74,150lbs,€2.8M,27,77,72,84,75,Right,5'11
73,69,€40K,73,77,148lbs,€2.9M,27,74,68,84,69,Right,5'7
74,62,€40K,74,74,150lbs,€2.5M,29,75,75,76,69,Left,5'7
76,54,€30K,76,75,146lbs,€3M,32,75,77,82,68,Right,5'8
77,73,€30K,77,80,159lbs,€7M,27,78,72,81,84,Right,5'10
74,60,€7K,74,70,159lbs,€3.1M,29,76,76,75,70,Right,5'10
76,70,€50K,77,75,139lbs,€6M,26,78,74,73,77,Right,5'7
76,64,€50K,77,74,161lbs,€6M,25,79,78,87,76,Right,5'10
75,71,€2K,87,68,165lbs,€7.5M,20,77,75,87,73,Right,6'0
74,48,€10K,80,69,154lbs,€3.9M,23,70,66,86,69,Right,5'7
77,56,€60K,77,70,176lbs,€4M,32,77,72,68,73,Right,6'0
79,53,€40K,80,80,168lbs,€11.5M,26,81,76,79,69,Right,5'10
77,60,€2K,78,81,172lbs,€6.5M,26,74,68,87,68,Left,5'10
79,74,€40K,79,81,172lbs,€9.5M,29,79,80,76,76,Right,6'1
76,60,€40K,79,73,154lbs,€6.5M,24,77,72,74,75,Right,5'8
79,79,€30K,79,76,163lbs,€7M,33,80,77,75,71,Right,5'9
81,84,€20K,82,80,150lbs,€20M,25,83,85,77,76,Right,5'7
74,66,€30K,80,72,154lbs,€3.9M,22,73,73,76,68,Left,5'9
75,51,€40K,75,70,170lbs,€3M,29,73,71,78,64,Left,5'11
69,67,€20K,69,72,187lbs,€650K,31,75,76,60,73,Left,6'2
80,56,€70K,80,78,174lbs,€2.4M,35,76,68,79,74,Left,6'0
73,58,€20K,73,77,161lbs,€2M,30,71,67,77,63,Right,5'7
74,69,€20K,74,73,163lbs,€2.8M,31,74,73,70,72,Right,5'11
75,62,€0,75,69,181lbs,€0,31,71,67,75,68,Right,6'1
84,73,€90K,84,84,150lbs,€27.5M,28,85,86,71,82,Left,5'8
74,45,€20K,77,70,159lbs,€3.4M,25,72,65,80,53,Right,5'10
76,66,€40K,76,75,168lbs,€5.5M,26,75,73,82,73,Left,6'0
78,34,€70K,81,79,146lbs,€10.5M,25,80,70,76,83,Right,5'7
76,71,€40K,76,73,165lbs,€5.5M,25,78,79,75,76,Left,5'9
76,61,€40K,79,76,168lbs,€5.5M,25,76,73,75,76,Right,5'11
76,46,€20K,81,75,165lbs,€6M,24,72,65,87,72,Right,5'9
77,46,€60K,77,75,165lbs,€5.5M,28,74,69,86,72,Right,5'11
74,64,€30K,77,73,150lbs,€3.5M,25,74,72,80,74,Right,5'9
72,64,€30K,72,72,132lbs,€1.6M,32,73,70,78,69,Left,5'8
73,55,€20K,73,68,174lbs,€2.1M,30,73,69,75,75,Left,6'0
77,64,€20K,77,78,154lbs,€6M,31,79,79,67,77,Right,5'10
72,65,€30K,72,74,152lbs,€2.2M,26,74,71,65,76,Left,5'9
77,36,€30K,78,72,170lbs,€6.5M,26,74,66,83,45,Left,5'10
73,68,€30K,74,75,168lbs,€3.3M,26,76,69,84,68,Right,5'10
74,62,€50K,74,70,154lbs,€2.8M,26,75,75,79,64,Left,5'10
75,64,€40K,76,74,168lbs,€4.6M,26,75,72,85,73,Right,5'11
77,68,€20K,77,70,154lbs,€7M,28,82,80,69,75,Right,5'9
75,56,€30K,75,75,168lbs,€2.9M,30,75,75,67,58,Left,6'0
72,63,€20K,75,75,174lbs,€2.2M,24,77,77,78,72,Right,5'11
74,65,€20K,77,69,150lbs,€4.2M,23,78,81,81,65,Left,5'7
83,87,€20K,83,83,165lbs,€19M,32,88,84,73,83,Right,5'11
83,84,€40K,83,86,148lbs,€23.5M,28,84,85,72,68,Left,5'9
85,77,€120K,85,80,134lbs,€32M,29,88,88,76,81,Right,5'7
80,62,€40K,80,86,163lbs,€10.5M,29,79,72,78,60,Right,5'10
74,48,€20K,74,73,154lbs,€2.6M,28,74,74,83,69,Left,5'10
73,61,€7K,73,70,159lbs,€2.2M,32,72,70,89,70,Right,5'10
75,70,€10K,75,71,170lbs,€2.2M,34,80,77,68,77,Right,5'11
73,66,€20K,74,69,163lbs,€2.8M,26,75,75,71,75,Left,5'10
76,72,€40K,76,75,141lbs,€4.9M,30,77,78,77,74,Right,5'10
74,53,€30K,74,75,172lbs,€2.8M,31,75,68,72,73,Right,6'0
82,67,€30K,82,79,161lbs,€16.5M,27,82,72,92,75,Right,5'7
75,60,€60K,81,75,154lbs,€4.8M,22,76,78,75,71,Left,5'10
76,73,€2K,79,72,176lbs,€6.5M,24,77,80,76,75,Right,5'10
73,63,€40K,76,70,137lbs,€3.5M,25,69,66,85,77,Left,5'11
77,57,€40K,83,71,170lbs,€9.5M,20,77,76,75,75,Right,6'1
77,70,€15K,80,72,159lbs,€8.5M,24,77,79,66,75,Left,5'10
79,79,€50K,79,75,168lbs,€9.5M,29,79,79,73,75,Right,5'10
74,67,€20K,74,74,174lbs,€3.5M,26,75,73,80,70,Right,5'10
75,73,€40K,76,75,165lbs,€4.9M,25,75,76,79,67,Left,5'10
73,67,€4K,73,73,174lbs,€325K,36,72,73,52,72,Left,6'0
80,41,€70K,80,76,187lbs,€12M,26,77,75,83,51,Left,5'10
72,68,€7K,72,72,165lbs,€2.1M,27,74,68,70,70,Left,6'0
79,79,€40K,79,76,176lbs,€9.5M,30,76,76,74,80,Right,6'0
73,69,€2K,73,70,170lbs,€2M,30,71,74,83,67,Right,6'0
74,69,€20K,79,76,157lbs,€4.5M,23,74,74,80,70,Right,5'11
76,57,€30K,76,72,152lbs,€5M,28,78,73,69,77,Right,5'9
75,65,€20K,83,72,141lbs,€6M,20,75,77,87,73,Right,5'6
82,80,€100K,82,84,174lbs,€20.5M,28,76,75,91,72,Right,6'2
74,53,€15K,74,79,159lbs,€2M,32,69,71,82,76,Right,5'10
74,68,€20K,74,71,165lbs,€3.4M,28,77,74,76,73,Right,5'11
78,76,€40K,78,75,176lbs,€8.5M,26,80,83,79,76,Right,6'2
77,76,€20K,77,76,170lbs,€7M,27,78,75,90,79,Right,5'10
74,58,€20K,79,69,161lbs,€4.5M,22,71,76,88,61,Left,5'6
72,61,€15K,72,72,168lbs,€2M,29,71,68,78,68,Right,5'9
77,49,€50K,82,73,150lbs,€8M,24,78,70,85,69,Right,5'6
78,72,€40K,82,77,176lbs,€11M,22,80,79,73,79,Left,6'1
73,69,€9K,73,76,168lbs,€1.9M,31,75,82,73,76,Left,6'2
77,56,€1K,80,81,187lbs,€7.5M,24,71,72,76,72,Right,6'2
82,49,€100K,86,83,181lbs,€22.5M,23,80,70,79,86,Left,6'1
80,55,€110K,81,80,154lbs,€13.5M,26,75,74,87,63,Right,6'0
75,61,€20K,81,73,159lbs,€5.5M,23,76,76,80,75,Left,5'10
76,73,€30K,76,64,159lbs,€5.5M,26,80,81,69,75,Right,5'10
76,65,€40K,76,80,163lbs,€4M,32,75,65,76,68,Right,6'0
77,70,€40K,84,70,165lbs,€8.5M,23,78,75,83,75,Right,6'0
79,73,€20K,79,75,150lbs,€10.5M,25,79,79,74,71,Right,5'8
71,65,€20K,71,73,168lbs,€1.6M,27,68,73,91,61,Right,6'0
80,82,€70K,81,79,161lbs,€17M,26,80,76,81,78,Right,5'11
80,75,€140K,87,82,152lbs,€20M,22,85,84,74,81,Right,5'9
75,43,€50K,76,73,150lbs,€3.8M,26,72,74,73,64,Left,5'10
71,66,€20K,71,69,154lbs,€1.5M,29,71,71,80,68,Left,5'9
75,75,€60K,75,77,174lbs,€3.3M,32,73,72,91,69,Right,6'0
74,51,€50K,74,70,161lbs,€2.5M,32,75,76,69,74,Right,5'10
81,54,€80K,81,74,183lbs,€7.5M,33,83,68,72,74,Left,6'2
79,66,€60K,79,64,174lbs,€10M,29,84,83,40,83,Right,6'1
81,85,€130K,81,81,161lbs,€17.5M,27,82,81,74,76,Left,5'11
80,39,€110K,80,79,159lbs,€10M,30,77,73,84,66,Left,5'10
80,53,€2K,81,78,168lbs,€13.5M,26,78,64,82,69,Left,5'11
73,71,€15K,79,73,174lbs,€3.9M,23,75,73,73,74,Left,5'11
77,59,€30K,84,76,154lbs,€8.5M,22,75,79,82,66,Left,5'11
77,24,€30K,80,66,159lbs,€7M,25,69,69,80,59,Right,5'9
81,82,€80K,81,76,196lbs,€16M,30,77,75,72,72,Right,6'2
75,58,€40K,79,70,165lbs,€5.5M,24,78,76,72,76,Right,5'11
73,60,€0,73,77,179lbs,€0,32,69,66,72,69,Right,6'2
76,64,€20K,87,76,161lbs,€9M,20,78,76,75,75,Left,6'0
80,68,€100K,85,74,154lbs,€19M,22,82,85,76,72,Right,5'9
89,34,€200K,89,84,198lbs,€50M,27,72,67,75,76,Right,6'4
83,55,€70K,86,74,203lbs,€25.5M,24,73,69,74,59,Right,6'4
79,77,€80K,79,80,179lbs,€9.5M,30,76,79,75,73,Right,5'11
76,66,€30K,76,75,163lbs,€4M,32,79,75,80,80,Left,5'9
78,63,€15K,79,75,163lbs,€10M,25,83,81,75,79,Right,6'1
77,62,€8K,77,76,183lbs,€4.3M,33,81,70,62,82,Left,6'1
73,58,€20K,73,72,165lbs,€2.4M,25,68,74,83,61,Right,5'9
81,79,€150K,81,84,159lbs,€16M,29,82,80,74,79,Right,5'9
82,42,€90K,84,77,187lbs,€20M,26,75,63,77,71,Right,6'1
71,57,€1K,71,77,168lbs,€925K,32,75,74,74,65,Left,6'2
77,65,€30K,83,74,139lbs,€9.5M,22,77,81,78,70,Right,5'7
82,75,€180K,83,85,152lbs,€23.5M,25,83,82,89,82,Right,5'8
75,70,€50K,76,71,154lbs,€4.6M,26,73,72,77,75,Right,5'10
76,55,€40K,79,73,185lbs,€5.5M,24,69,65,74,70,Right,6'1
74,65,€20K,74,82,168lbs,€2.7M,28,70,64,77,63,Right,5'10
73,62,€50K,73,72,150lbs,€2.4M,27,72,70,83,64,Right,5'10
78,76,€30K,78,75,143lbs,€9M,26,81,80,75,77,Right,5'6
79,75,€60K,79,76,185lbs,€8.5M,31,79,80,75,78,Right,5'10
73,64,€20K,73,74,148lbs,€3.1M,26,74,75,82,71,Right,5'10
76,74,€30K,76,71,139lbs,€5.5M,27,74,72,87,70,Left,5'7
86,60,€225K,86,82,168lbs,€32M,27,80,74,88,84,Right,6'2
74,50,€30K,74,74,170lbs,€1.9M,32,72,71,69,57,Right,6'0
73,67,€40K,73,73,152lbs,€2.6M,30,72,68,78,71,Right,5'10
82,46,€80K,82,80,176lbs,€16M,28,73,69,81,69,Left,6'2
76,73,€2K,76,70,148lbs,€5M,27,77,73,80,76,Right,5'5
80,37,€60K,80,78,163lbs,€11M,28,71,67,85,52,Left,5'11
75,66,€20K,83,70,154lbs,€6M,21,77,72,75,73,Right,5'11
75,72,€30K,75,75,157lbs,€3.8M,29,77,75,84,71,Right,5'10
75,46,€50K,75,70,150lbs,€3M,29,70,69,84,66,Right,5'7
75,60,€7K,75,82,165lbs,€3.9M,28,79,69,36,83,Right,6'0
76,71,€50K,84,76,179lbs,€7.5M,22,78,75,78,77,Left,6'0
82,78,€80K,85,80,159lbs,€26M,24,87,87,77,71,Left,5'9
75,67,€15K,85,76,168lbs,€6M,19,76,74,82,66,Right,6'0
75,54,€20K,77,75,159lbs,€4.8M,25,74,76,81,74,Left,5'9
72,60,€2K,72,64,154lbs,€1.6M,29,64,65,87,59,Right,5'11
73,48,€15K,74,74,170lbs,€2.8M,26,73,64,83,72,Left,6'0
76,74,€15K,78,75,165lbs,€6.5M,24,72,73,80,77,Right,5'10
77,45,€30K,77,77,159lbs,€4M,32,74,67,77,75,Right,5'11
73,54,€50K,73,67,163lbs,€2.8M,28,71,73,91,71,Right,5'10
82,77,€30K,82,81,181lbs,€20.5M,27,89,88,74,84,Left,6'1
75,75,€15K,75,72,143lbs,€4M,29,76,81,79,71,Right,5'7
75,49,€30K,81,76,154lbs,€4.8M,22,77,75,75,62,Left,5'9
76,69,€0,76,72,163lbs,€0,33,76,69,75,77,Right,5'10
77,46,€40K,77,76,157lbs,€5M,30,79,73,78,82,Right,6'1
84,42,€200K,84,83,161lbs,€17M,32,80,58,86,68,Right,5'9
76,40,€40K,76,75,185lbs,€4M,28,73,71,75,49,Right,6'1
77,79,€40K,78,76,176lbs,€8.5M,25,71,70,87,70,Right,6'1
81,82,€50K,84,81,157lbs,€21M,24,82,83,81,81,Right,5'9
74,66,€20K,77,64,134lbs,€3.4M,25,78,79,82,66,Right,5'9
82,86,€15K,82,83,152lbs,€10.5M,34,85,83,76,75,Right,5'9
85,80,€180K,85,85,139lbs,€33M,28,88,83,74,87,Left,5'7
79,80,€40K,79,80,170lbs,€10.5M,28,77,79,80,74,Right,5'10
82,78,€120K,91,79,168lbs,€31M,20,84,87,80,68,Left,6'0
75,58,€8K,83,77,148lbs,€5.5M,19,78,80,76,75,Right,5'9
79,80,€40K,82,74,150lbs,€13.5M,24,80,84,74,79,Right,5'9
76,60,€60K,76,78,152lbs,€4M,28,76,75,75,71,Right,6'0
71,56,€20K,71,68,146lbs,€1.1M,30,65,70,91,58,Right,5'10
79,80,€40K,92,75,150lbs,€17M,17,81,84,76,77,Right,5'10
75,61,€50K,76,76,148lbs,€3.9M,25,71,74,85,64,Left,5'9
81,77,€60K,83,75,159lbs,€21M,21,86,84,80,77,Left,6'0
73,55,€30K,77,75,154lbs,€3.7M,24,70,75,89,70,Right,5'10
70,65,€4K,70,67,154lbs,€850K,31,69,68,75,65,Left,5'6
69,67,€7K,69,68,168lbs,€1M,28,64,64,90,69,Right,6'0
74,67,€40K,74,71,154lbs,€3.4M,27,73,78,79,70,Left,5'11
75,62,€10K,76,72,181lbs,€3.9M,25,75,74,83,67,Left,6'1
74,55,€20K,75,81,159lbs,€3.2M,26,78,72,76,53,Left,5'10
77,61,€20K,77,74,150lbs,€5.5M,28,80,65,77,72,Right,5'10
74,63,€50K,74,72,157lbs,€3.4M,27,72,65,84,71,Right,6'1
71,45,€5K,71,75,168lbs,€925K,32,67,61,78,67,Right,6'0
73,45,€20K,73,74,170lbs,€2.2M,28,73,69,76,65,Left,5'9
73,52,€20K,74,61,152lbs,€3.3M,26,75,64,70,75,Right,6'1
80,50,€15K,86,82,148lbs,€16.5M,22,76,78,89,60,Right,5'10
74,24,€5K,75,75,148lbs,€3.2M,25,68,70,90,64,Left,5'9
76,48,€50K,80,74,168lbs,€6M,23,77,77,84,72,Left,6'2
78,47,€90K,78,77,154lbs,€7M,26,75,74,77,65,Left,5'10
78,56,€20K,85,78,165lbs,€10.5M,23,73,72,85,71,Right,6'0
70,63,€15K,70,71,157lbs,€1M,29,72,69,77,66,Right,5'11
75,52,€40K,81,75,185lbs,€5.5M,20,77,75,78,74,Right,6'1
76,68,€40K,76,75,185lbs,€5M,28,81,81,69,73,Left,6'2
74,69,€30K,77,72,168lbs,€4.1M,25,76,71,89,75,Left,6'0
73,52,€6K,73,72,176lbs,€2.2M,32,73,65,92,71,Right,6'2
74,76,€10K,82,67,154lbs,€4.9M,21,78,72,78,73,Right,6'0
74,70,€40K,83,72,143lbs,€5M,22,79,75,65,76,Right,6'0
81,82,€120K,81,79,150lbs,€16.5M,27,79,81,75,73,Right,5'9
73,59,€10K,76,76,163lbs,€3.6M,24,74,72,82,70,Right,5'6
78,59,€60K,78,73,181lbs,€6.5M,29,74,66,77,63,Right,6'1
75,45,€30K,76,72,143lbs,€3.9M,25,72,72,81,66,Right,5'8
78,57,€20K,83,73,148lbs,€9.5M,23,75,73,87,66,Left,5'8
78,75,€15K,78,73,154lbs,€8M,28,77,85,78,71,Right,5'11
76,61,€50K,76,67,174lbs,€4.3M,31,82,77,53,82,Right,6'1
80,77,€40K,86,74,168lbs,€20M,22,86,86,67,76,Left,5'8
76,68,€30K,84,68,154lbs,€7.5M,21,77,74,83,76,Left,5'9
74,60,€30K,74,70,159lbs,€500K,35,70,69,70,61,Right,5'9
76,46,€50K,78,74,183lbs,€5M,25,74,74,78,64,Right,6'1
70,64,€15K,70,73,165lbs,€1.2M,30,69,71,55,70,Left,5'9
76,47,€20K,76,78,157lbs,€1.6M,34,74,65,73,69,Right,5'9
80,75,€70K,80,80,161lbs,€13.5M,28,81,83,76,77,Right,5'10
73,49,€30K,73,69,170lbs,€2.4M,27,72,66,89,69,Right,5'7
83,76,€50K,90,83,141lbs,€32.5M,21,87,87,80,85,Left,5'8
71,55,€9K,72,68,154lbs,€1.6M,26,70,65,90,76,Right,5'9
72,59,€4K,72,68,161lbs,€1.7M,27,69,67,85,67,Right,5'11
79,77,€80K,79,76,157lbs,€9.5M,29,82,80,80,75,Left,5'7
78,65,€10K,78,79,152lbs,€8.5M,27,82,78,88,80,Left,5'7
75,50,€20K,75,76,148lbs,€2.9M,30,70,70,87,68,Right,5'9
75,48,€50K,75,72,165lbs,€3.3M,27,70,70,79,55,Right,5'11
77,58,€20K,81,77,163lbs,€7.5M,25,77,72,75,76,Right,6'0
76,73,€50K,76,73,157lbs,€5.5M,26,75,76,81,74,Left,5'8
86,89,€250K,86,85,187lbs,€41M,27,83,79,85,74,Right,6'2
75,55,€50K,75,73,179lbs,€3.1M,28,70,72,88,66,Left,5'10
